timestamp,agent.name,rule.description,rule.level,rule.id
"May 20, 2025 @ 15:16:59.230","windows","Special privileges assigned to new logon.","3","67028"
"May 20, 2025 @ 15:16:59.214","windows","Non network or service local logon.","3","67022"
"May 20, 2025 @ 15:16:59.198","windows","Non network or service local logon.","3","67022"
"May 20, 2025 @ 15:16:59.181","windows","Non network or service local logon.","3","67022"
"May 20, 2025 @ 15:16:59.153","windows","Windows Logon Success","3","60106"
"May 20, 2025 @ 15:16:59.151","windows","Non service account logged off.","3","67023"
"May 20, 2025 @ 15:16:57.255","windows","Windows User Logoff","3","60137"
"May 20, 2025 @ 15:16:56.375","windows","WSearch was unavailable to handle a notification event.","5","60775"
"May 20, 2025 @ 15:16:55.882","windows","Windows Logon Success","3","60106"
"May 20, 2025 @ 15:15:50.814","windows","Windows Logon Success","3","60106"
"May 20, 2025 @ 15:14:46.421","windows","Software protection service scheduled successfully.","3","60642"
"May 20, 2025 @ 15:14:21.259","windows","Windows Logon Success","3","60106"
"May 20, 2025 @ 15:14:21.253","windows","Windows Logon Success","3","60106"
"May 20, 2025 @ 15:13:49.056","windows","Windows Logon Success","3","60106"
"May 20, 2025 @ 15:12:53.162","windows","Windows Logon Success","3","60106"
"May 20, 2025 @ 15:07:00.700","windows","Windows Logon Success","3","60106"
"May 20, 2025 @ 15:06:58.588","windows","Windows Logon Success","3","60106"
"May 20, 2025 @ 15:06:25.174","windows","User account changed","8","60110"
"May 20, 2025 @ 15:05:36.956","windows","Service startup type was changed","3","61104"
"May 20, 2025 @ 15:04:15.472","windows","User account changed","8","60110"
"May 20, 2025 @ 15:04:15.470","windows","User account enabled or created","8","60109"
"May 20, 2025 @ 15:03:31.669","windows","Service startup type was changed","3","61104"
"May 20, 2025 @ 15:03:31.601","windows","Windows Logon Success","3","60106"
"May 20, 2025 @ 15:01:07.210","windows","Software protection service scheduled successfully.","3","60642"
"May 20, 2025 @ 15:00:58.701","windows","Service startup type was changed","3","61104"
"May 20, 2025 @ 15:00:38.217","windows","Windows Logon Success","3","60106"
"May 20, 2025 @ 14:59:41.070","kali","PAM: Login session opened.","3","5501"
"May 20, 2025 @ 14:59:41.069","kali","PAM: Login session opened.","3","5501"
"May 20, 2025 @ 14:59:41.069","kali","PAM: Login session opened.","3","5501"
"May 20, 2025 @ 14:55:45.173","windows","Windows Logon Success","3","60106"
"May 20, 2025 @ 14:55:45.137","windows","Windows Logon Success","3","60106"
"May 20, 2025 @ 14:55:45.091","windows","Windows Logon Success","3","60106"
"May 20, 2025 @ 14:55:45.070","windows","Windows Logon Success","3","60106"
"May 20, 2025 @ 14:55:37.265","windows","Windows Logon Success","3","60106"
"May 20, 2025 @ 14:54:14.186","windows","SCA summary: CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Score less than 50% (32)","7","19004"
"May 20, 2025 @ 14:53:53.398","windows","SCA summary: CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Score less than 50% (32)","7","19004"
"May 20, 2025 @ 14:53:50.131","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Select when Quality Updates are received' is set to 'Enabled: 0 days'.","3","19009"
"May 20, 2025 @ 14:53:50.077","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Select when Preview Builds and Feature Updates are received' is set to 'Enabled: 180 or more days'.","7","19007"
"May 20, 2025 @ 14:53:50.061","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Manage preview builds' is set to 'Disabled'.","3","19008"
"May 20, 2025 @ 14:53:50.045","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Remove access to ""Pause updates"" feature' is set to 'Enabled'.","7","19007"
"May 20, 2025 @ 14:53:50.000","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Configure Automatic Updates: Scheduled install day' is set to '0 - Every day'.","3","19009"
"May 20, 2025 @ 14:53:49.991","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Configure Automatic Updates' is set to 'Enabled'.","3","19008"
"May 20, 2025 @ 14:53:49.991","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'No auto-restart with logged on users for scheduled automatic updates installations' is set to 'Disabled'.","3","19008"
"May 20, 2025 @ 14:53:49.928","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Prevent users from modifying settings' is set to 'Enabled'.","7","19007"
"May 20, 2025 @ 14:53:49.900","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Allow networking in Windows Sandbox' is set to 'Disabled'.","7","19007"
"May 20, 2025 @ 14:53:49.858","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Allow clipboard sharing with Windows Sandbox' is set to 'Disabled'.","7","19007"
"May 20, 2025 @ 14:53:49.815","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Allow Remote Shell Access' is set to 'Disabled'.","7","19007"
"May 20, 2025 @ 14:53:49.789","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Disallow WinRM from storing RunAs credentials' is set to 'Enabled'.","7","19007"
"May 20, 2025 @ 14:53:49.722","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Allow unencrypted traffic' is set to 'Disabled'.","3","19008"
"May 20, 2025 @ 14:53:49.686","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Allow remote server management through WinRM' is set to 'Disabled'.","3","19008"
"May 20, 2025 @ 14:53:49.655","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Allow Basic authentication' is set to 'Disabled'.","3","19008"
"May 20, 2025 @ 14:53:49.475","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Disallow Digest authentication' is set to 'Enabled'.","7","19007"
"May 20, 2025 @ 14:53:49.388","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Allow unencrypted traffic' is set to 'Disabled'.","3","19008"
"May 20, 2025 @ 14:53:49.342","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Allow Basic authentication' is set to 'Disabled'.","3","19008"
"May 20, 2025 @ 14:53:49.339","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Turn on PowerShell Transcription' is set to 'Disabled'.","3","19008"
"May 20, 2025 @ 14:53:49.338","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Turn on PowerShell Script Block Logging' is set to 'Enabled'.","3","19008"
"May 20, 2025 @ 14:53:49.235","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Sign-in and lock last interactive user automatically after a restart' is set to 'Disabled'.","7","19007"
"May 20, 2025 @ 14:53:49.200","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Prevent Internet Explorer security prompt for Windows Installer scripts' is set to 'Disabled'.","3","19008"
"May 20, 2025 @ 14:53:49.185","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Always install with elevated privileges' is set to 'Disabled'.","3","19008"
"May 20, 2025 @ 14:53:49.145","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Allow user control over installs' is set to 'Disabled'.","3","19008"
"May 20, 2025 @ 14:53:49.076","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Allow Windows Ink Workspace' is set to 'Enabled: On, but disallow access above lock' OR 'Disabled' but not 'Enabled: On'.","7","19007"
"May 20, 2025 @ 14:53:49.047","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Allow suggested apps in Windows Ink Workspace' is set to 'Disabled'.","7","19007"
"May 20, 2025 @ 14:53:49.038","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Enables or disables Windows Game Recording and Broadcasting' is set to 'Disabled'.","7","19007"
"May 20, 2025 @ 14:53:48.985","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Prevent bypassing Windows Defender SmartScreen prompts for sites' is set to 'Enabled'.","7","19007"
"May 20, 2025 @ 14:53:48.967","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Configure Windows Defender SmartScreen' is set to 'Enabled'.","3","19008"
"May 20, 2025 @ 14:53:48.935","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Configure Windows Defender SmartScreen' is set to 'Enabled: Warn and prevent bypass'.","7","19007"
"May 20, 2025 @ 14:53:48.907","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Allow widgets' is set to 'Disabled'.","7","19007"
"May 20, 2025 @ 14:53:48.876","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Turn off the Store application' is set to 'Enabled'.","7","19007"
"May 20, 2025 @ 14:53:48.825","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Turn off the offer to update to the latest version of Windows' is set to 'Enabled'.","7","19007"
"May 20, 2025 @ 14:53:48.810","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Turn off Automatic Download and Install of updates' is set to 'Disabled'.","3","19008"
"May 20, 2025 @ 14:53:48.783","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Only display the private store within the Microsoft Store' is set to 'Enabled'.","7","19007"
"May 20, 2025 @ 14:53:48.749","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Disable all apps from Microsoft Store' is set to 'Disabled'.","7","19007"
"May 20, 2025 @ 14:53:48.703","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Turn off KMS Client Online AVS Validation' is set to 'Enabled'.","7","19007"
"May 20, 2025 @ 14:53:48.670","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Allow search and Cortana to use location' is set to 'Disabled'.","7","19007"
"May 20, 2025 @ 14:53:48.661","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Allow indexing of encrypted files' is set to 'Disabled'.","3","19008"
"May 20, 2025 @ 14:53:48.661","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Allow Cortana above lock screen' is set to 'Disabled'.","7","19007"
"May 20, 2025 @ 14:53:48.591","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Allow Cortana' is set to 'Disabled'.","7","19007"
"May 20, 2025 @ 14:53:48.577","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Allow Cloud Search' is set to 'Enabled: Disable Cloud Search'.","7","19007"
"May 20, 2025 @ 14:53:48.544","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Prevent downloading of enclosures' is set to 'Enabled'.","7","19007"
"May 20, 2025 @ 14:53:48.539","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Do not delete temp folders upon exit' is set to 'Disabled'.","3","19008"
"May 20, 2025 @ 14:53:48.470","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Set time limit for disconnected sessions' is set to 'Enabled: 1 minute'.","7","19007"
"May 20, 2025 @ 14:53:48.437","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Set time limit for active but idle Remote Desktop Services sessions' is set to 'Enabled: 15 minutes or less, but not Never (0)'.","7","19007"
"May 20, 2025 @ 14:53:48.412","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Set client connection encryption level' is set to 'Enabled: High Level'.","3","19008"
"May 20, 2025 @ 14:53:48.375","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Require user authentication for remote connections by using Network Level Authentication' is set to 'Enabled'.","3","19008"
"May 20, 2025 @ 14:53:48.343","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Require use of specific security layer for remote (RDP) connections' is set to 'Enabled: SSL'.","7","19007"
"May 20, 2025 @ 14:53:48.302","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Require secure RPC communication' is set to 'Enabled'.","7","19007"
"May 20, 2025 @ 14:53:48.269","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Always prompt for password upon connection' is set to 'Enabled'.","7","19007"
"May 20, 2025 @ 14:53:48.234","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Do not allow supported Plug and Play device redirection' is set to 'Enabled'.","7","19007"
"May 20, 2025 @ 14:53:48.204","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Do not allow LPT port redirection' is set to 'Enabled'.","7","19007"
"May 20, 2025 @ 14:53:48.171","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Do not allow location redirection' is set to 'Enabled'.","7","19007"
"May 20, 2025 @ 14:53:48.106","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Do not allow drive redirection' is set to 'Enabled'.","7","19007"
"May 20, 2025 @ 14:53:48.079","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Do not allow COM port redirection' is set to 'Enabled'.","7","19007"
"May 20, 2025 @ 14:53:48.047","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Allow UI Automation redirection' is set to 'Disabled'.","7","19007"
"May 20, 2025 @ 14:53:48.020","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Allow users to connect remotely by using Remote Desktop Services' is set to 'Disabled'.","3","19008"
"May 20, 2025 @ 14:53:47.957","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Do not allow passwords to be saved' is set to 'Enabled'.","7","19007"
"May 20, 2025 @ 14:53:47.926","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Turn off Push To Install service' is set to 'Enabled'.","7","19007"
"May 20, 2025 @ 14:53:47.891","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Prevent the usage of OneDrive for file storage' is set to 'Enabled'.","7","19007"
"May 20, 2025 @ 14:53:47.861","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Enable news and interests on the taskbar' is set to 'Disabled'.","7","19007"
"May 20, 2025 @ 14:53:47.828","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Turn off Microsoft Defender AntiVirus' is set to 'Disabled'.","3","19008"
"May 20, 2025 @ 14:53:47.765","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Configure detection for potentially unwanted applications' is set to 'Enabled: Block'.","7","19007"
"May 20, 2025 @ 14:53:47.733","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Turn on e-mail scanning' is set to 'Enabled'.","7","19007"
"May 20, 2025 @ 14:53:47.722","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Scan removable drives' is set to 'Enabled'.","7","19007"
"May 20, 2025 @ 14:53:47.678","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Configure Watson events' is set to 'Disabled'.","7","19007"
"May 20, 2025 @ 14:53:47.643","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Turn on script scanning' is set to 'Enabled'.","3","19008"
"May 20, 2025 @ 14:53:47.643","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Turn on behavior monitoring' is set to 'Enabled'.","3","19008"
"May 20, 2025 @ 14:53:47.643","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Turn off real-time protection' is set to 'Disabled'.","3","19008"
"May 20, 2025 @ 14:53:47.556","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Scan all downloaded files and attachments' is set to 'Enabled'.","3","19008"
"May 20, 2025 @ 14:53:47.519","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Enable file hash computation feature' is set to 'Enabled'.","7","19007"
"May 20, 2025 @ 14:53:47.501","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Prevent users and apps from accessing dangerous websites' is set to 'Enabled: Block'.","7","19007"
"May 20, 2025 @ 14:53:47.455","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Configure Attack Surface Reduction rules: Set the state for each ASR rule' is configured.","7","19007"
"May 20, 2025 @ 14:53:47.421","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Configure Attack Surface Reduction rules' is set to 'Enabled'.","7","19007"
"May 20, 2025 @ 14:53:47.379","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Join Microsoft MAPS' is set to 'Disabled'.","3","19008"
"May 20, 2025 @ 14:53:47.371","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Configure local setting override for reporting to Microsoft MAPS' is set to 'Disabled'.","3","19008"
"May 20, 2025 @ 14:53:47.313","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Block all consumer Microsoft account user authentication' is set to 'Enabled'.","7","19007"
"May 20, 2025 @ 14:53:47.297","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Allow Message Service Cloud Sync' is set to 'Disabled'.","7","19007"
"May 20, 2025 @ 14:53:47.244","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Turn off location' is set to 'Enabled'.","7","19007"
"May 20, 2025 @ 14:53:47.191","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Prevent the computer from joining a homegroup' is set to 'Enabled'.","7","19007"
"May 20, 2025 @ 14:53:47.160","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Turn off shell protocol protected mode' is set to 'Disabled'.","3","19008"
"May 20, 2025 @ 14:53:47.126","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Turn off heap termination on corruption' is set to 'Disabled'.","3","19008"
"May 20, 2025 @ 14:53:47.099","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Turn off Data Execution Prevention for Explorer' is set to 'Disabled'.","3","19008"
"May 20, 2025 @ 14:53:47.070","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'System: Specify the maximum log file size (KB)' is set to 'Enabled: 32,768 or greater'.","7","19007"
"May 20, 2025 @ 14:53:47.037","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'System: Control Event Log behavior when the log file reaches its maximum size' is set to 'Disabled'.","3","19008"
"May 20, 2025 @ 14:53:47.001","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Setup: Specify the maximum log file size (KB)' is set to 'Enabled: 32,768 or greater'.","7","19007"
"May 20, 2025 @ 14:53:46.973","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Setup: Control Event Log behavior when the log file reaches its maximum size' is set to 'Disabled'.","3","19008"
"May 20, 2025 @ 14:53:46.915","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Security: Specify the maximum log file size (KB)' is set to 'Enabled: 196,608 or greater'.","7","19007"
"May 20, 2025 @ 14:53:46.890","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Security: Control Event Log behavior when the log file reaches its maximum size' is set to 'Disabled'.","3","19008"
"May 20, 2025 @ 14:53:46.863","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Application: Specify the maximum log file size (KB)' is set to 'Enabled: 32,768 or greater'.","7","19007"
"May 20, 2025 @ 14:53:46.850","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Application: Control Event Log behavior when the log file reaches its maximum size' is set to 'Disabled'.","3","19008"
"May 20, 2025 @ 14:53:46.767","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Download Mode' is NOT set to 'Enabled: Internet'.","3","19009"
"May 20, 2025 @ 14:53:46.731","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Toggle user control over Insider builds' is set to 'Disabled'.","7","19007"
"May 20, 2025 @ 14:53:46.719","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Limit Dump Collection' is set to 'Enabled'.","7","19007"
"May 20, 2025 @ 14:53:46.672","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Limit Diagnostic Log Collection' is set to 'Enabled'.","7","19007"
"May 20, 2025 @ 14:53:46.641","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Enable OneSettings Auditing' is set to 'Enabled'.","7","19007"
"May 20, 2025 @ 14:53:46.608","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Do not show feedback notifications' is set to 'Enabled'.","7","19007"
"May 20, 2025 @ 14:53:46.591","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Disable OneSettings Downloads' is set to 'Enabled'.","7","19007"
"May 20, 2025 @ 14:53:46.533","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Configure Authenticated Proxy usage for the Connected User Experience and Telemetry service' is set to 'Enabled: Disable Authenticated Proxy usage'.","7","19007"
"May 20, 2025 @ 14:53:46.500","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Allow Diagnostic Data' is set to 'Enabled: Diagnostic data off (not recommended)' or 'Enabled: Send required diagnostic data'.","7","19007"
"May 20, 2025 @ 14:53:46.473","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Enumerate administrator accounts on elevation' is set to 'Disabled'.","3","19008"
"May 20, 2025 @ 14:53:46.473","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Prevent the use of security questions for local accounts' is set to 'Enabled'.","7","19007"
"May 20, 2025 @ 14:53:46.411","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Do not display the password reveal button' is set to 'Enabled'.","7","19007"
"May 20, 2025 @ 14:53:46.376","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Require pin for pairing' is set to 'Enabled: First Time' OR 'Enabled: Always'.","7","19007"
"May 20, 2025 @ 14:53:46.343","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Turn off Microsoft consumer experiences' is set to 'Enabled'.","7","19007"
"May 20, 2025 @ 14:53:46.332","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Turn off cloud optimized content' is set to 'Enabled'.","7","19007"
"May 20, 2025 @ 14:53:46.270","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Turn off cloud consumer account state content' is set to 'Enabled'.","7","19007"
"May 20, 2025 @ 14:53:46.228","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Allow Use of Camera' is set to 'Disabled'.","7","19007"
"May 20, 2025 @ 14:53:46.200","windows","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Configure enhanced anti-spoofing' is set to 'Enabled'.","7","19007"
